bucket,sentiment,score,sentence
commerce,negative,0.9978367686271667,"take the cube root, so if a is a thousand times as popular as b, a will get ten times as much money as b, so this way it's the counterpart to a progressive income tax."
commerce,negative,0.771192729473114,"so this way, yes if you're tremendously successful you do get more, but you don't get tremendously more, and most of the money goes to support a large number of artists of mid-range popularity."
commerce,negative,0.9988133907318115,"kh and tell me again, where does the money come from?"
commerce,negative,0.9982207417488098,"[28:42] kh why don't you just ask people, if you're basing it on popularity, why don't you just ask people just to send in the money?"
commerce,negative,0.9987010955810547,"but the freedom to non-commercially share, that must be respected, and that's why the new new zealand copyright law and the old one were both unjust, and the purpose of the new one is, specifically the punishing people by disconnecting them from the internet, the purpose of that is to stop people from sharing, and it's wrong to stop people from sharing, so even if they work out a different way of achieving this unjust goal, the goal is what's wrong, not only the nasty methods that are, because only draconian methods can stop people from sharing."
commerce,negative,0.9992774128913879,i don't spend a lot of money.
commerce,negative,0.9669568538665771,"now amazon, after doing this, promised it would never do that again, but our freedom to keep a book for as long as we want, and read it as many times as we want, should not be dependent on any company's goodwill."
commerce,negative,0.9958951473236084,kh and you hand money over for it?
commerce,negative,0.998479425907135,kh well aren't you handing money over to the corporates rather than the author?
commerce,positive,0.9900826811790466,"rms to a large extent yes, but i'm not going to refuse to buy just because of that, with books actually typically some of the authors do get some money."
commerce,negative,0.9759857058525085,"kh as a matter of interest we've been talking about freedoms, surveillance and digital monitoring, does the extraordinary rise of social networking… rms i buy cds of music as well even though in that case i know the musicians are not going to get paid, so i'd rather send them some money."
commerce,positive,0.9957281947135925,"during my career in programming, as computers developed from something used by a few specialists and enthusiasts into something that most people use, there has been tremendous technical progress and it was accompanied by ghastly social and ethical regression."
commerce,negative,0.9938766360282898,companies such as microsoft and apple designed their software specifically to restrict you.
community,positive,0.9990944862365723,"with the four freedoms—the freedom to run the program as you wish, to study the source code and change it so the program does what you wish, the freedom to distribute exact copies to others (which is the freedom to help your neighbor), and the freedom to distribute copies of your modified version (which is the freedom to contribute to your community)—with these four freedoms the users, individually and collectively, are in charge."
commerce,positive,0.9475341439247131,"and they have done this for more than a week, despite the complaints from many of the users of those companies."
commerce,positive,0.9978824257850647,"not only to save money, which is an obvious advantage that will appeal immediately to many school administrators, but for ethical reasons as well."
commerce,negative,0.9978634715080261,"rather, microsoft and other similar companies wish to convert the university into an instrument for imposing the dependency on the user-subjugating software on society as a whole."
commerce,negative,0.998389720916748,and thus after they graduate you can be sure that microsoft and these other companies would no longer offer them discounted copies.
commerce,negative,0.956855297088623,"and especially, the companies that these former students go to work for will not be offered discounted copies."
commerce,positive,0.9989802241325378,the availability of superior free software has already lead to many innovative projects from large corporations thousands of individuals and small companies all over the world.
community,positive,0.9997031092643738,fsf thanks fsmlabs for its continuing contributions to the free software community.
community,positive,0.9988013505935669,"the fsf thanks fsmlabs for its contribution of this patent license to the free software community, and for its longstanding support and publication of free software under the gpl."
commerce,positive,0.9953247308731079,"the countries that operate the european patent office, spurred by large companies and encouraged by patent lawyers, are moving to allow patents covering mathematical computations."
commerce,negative,0.9884613752365112,"later in 1998, microsoft menaced the world wide web, by obtaining a patent affecting style sheets—after encouraging the www consortium to incorporate the feature in the standard."
commerce,positive,0.9447599053382874,"large companies often have many patents, and can force most other companies, large or small, to cross-license with them."
commerce,negative,0.97525954246521,this is why the chief supporters of software patents are multinational corporations.
commerce,negative,0.9963334798812866,"occasionally a small company benefits from a patent, if its product is so simple that it escapes infringing the large companies' patents and thus being forced to cross-license with them."
commerce,negative,0.9938667416572571,"and patent owners who develop no products, but only squeeze money out of those who do, can laugh all the way to the bank while obstructing progress."
community,positive,0.9551998376846313,you will help more if you reject several of the nonfree programs that communities have blindly swallowed.
community,positive,0.9994533658027649,not only will you have gained an increment of freedom; you will have helped your whole community by spreading awareness of the issue.
commerce,positive,0.8343548774719238,"free software can save schools money, but this is a secondary benefit."
commerce,positive,0.9993619322776794,this will help society as a whole escape from being dominated by megacorporations.
commerce,negative,0.9983407258987427,"because they want to use the schools to implant dependence on their products, like tobacco companies distributing gratis cigarettes to school children(2)."
commerce,negative,0.9953669309616089,"they will not give gratis copies to these students once they've graduated, nor to the companies that they go to work for."
community,negative,0.7904131412506104,"the free software community rejects the ""priesthood of technology"", which keeps the general public in ignorance of how technology works; we encourage students of any age and situation to read the source code and learn as much as they want to know."
community,positive,0.9963755011558533,"teaching the students to use free software, and to participate in the free software community, is a hands-on civics lesson."
community,negative,0.9862686991691589,"if a private request doesn't achieve the goal, raise the issue publicly in those communities; that is the way to make more people aware of the issue and find allies for the campaign."
commerce,negative,0.9968788623809814,rj reynolds tobacco company was fined $15m in 2002 for handing out free samples of cigarettes at events attended by children.
community,positive,0.9971857666969299,"even though these attacks have narrowed from a focus on the whole gnu/linux system to the kernel named linux specifically, fsf, particularly through our general counsel eben moglen, remains deeply involved in strategic planning for the community's responses to sco."
commerce,negative,0.9975858926773071,"allegations apparently serious have been made in an essentially unserious way: by press release, unaccompanied by evidence that would permit serious judgment of the factual basis for the claims."
commerce,negative,0.9971128702163696,sco cannot argue that its distribution is inadvertent: it has intentionally and commercially distributed linux for years.
community,positive,0.9971857666969299,"even though these attacks have narrowed from a focus on the whole gnu/linux system to the kernel named linux specifically, fsf, particularly through our general counsel eben moglen, remains deeply involved in strategic planning for the community's responses to sco."
commerce,negative,0.9996789693832397,by richard stallman sco's contract dispute with ibm has been accompanied by a smear campaign against the whole gnu/linux system.
community,negative,0.9979871511459351,"to use computers in freedom as a community, we needed a free software operating system."
commerce,positive,0.9927823543548584,"we did not have the money to buy and liberate an existing system, but we did have the skill to write a new one."
commerce,negative,0.998193085193634,"if, however, sco's aim is to shake the tree and see if any money falls down, or simply to spread fear, they may regard vagueness and mystery as advantageous."
community,negative,0.9901766180992126,"the free software foundation's lawyer, professor moglen, believes that sco gave permission for the community's use of the code that they distributed under the gnu gpl and other free software licenses in their version of gnu/linux."
community,positive,0.9939438700675964,"in a community of over half a million developers, we can hardly expect that there will never be plagiarism."
community,positive,0.9985156655311584,our community cannot be defeated by this.
commerce,negative,0.9996699094772339,"moglen&#8239;[*] monday 18 august 2003 now that the tide has turned, and sco is facing the dissolution of its legal position, claiming to ""enforce its intellectual property rights"" while actually massively infringing the rights of others, the company and its lawyers have jettisoned even the appearance of legal responsibility."
community,positive,0.8316942453384399,"as ibm's recently-filed counterclaim for copyright infringement and violation of the gpl shows, the gpl is the bulwark of the community's legal defense against sco's misbehavior."
commerce,negative,0.9980000853538513,"sco's lawsuit asserts that ibm has breached contractual obligations between the two companies, and also that ibm has incorporated trade secret information concerning the design of the unix operating system into what sco calls generally ""linux."""
commerce,negative,0.9966785907745361,an allegation to this effect was contained in letters apparently sent by sco to 1500 of the world's largest companies warning against use of free software on grounds of possible infringement liability.
commerce,negative,0.999640941619873,"sco's confusing use of names makes the basis of its claims unclear: has sco alleged that trade secrets of unix's originator, at&t—of which sco is by intermediate transactions the successor in interest—have been incorporated by ibm in the kernel, linux, or in parts of gnu?"
commerce,negative,0.7194348573684692,"so sco itself has continuously published, as part of its regular business, the material which it claims includes its trade secrets."
commerce,negative,0.9996343851089478,there is simply no legal basis on which sco can claim trade secret liability in others for material it widely and commercially published itself under a license that specifically permitted unrestricted copying and distribution.
community,negative,0.9995633959770203,"its current public statement constitute a gross abuse of the principles of the free software community, by a participant who has employed all our work for its own economic benefit."
community,negative,0.9995895028114319,"within hours the free software and open source communities had analyzed sco's supposed best evidence, and the results were not encouraging for those investors and others who hope sco knows what it is talking about.[1] in las vegas mr."
commerce,negative,0.9791974425315857,"the c code shown in the slides was first incorporated in unix version 3, and was written in 1973; it descends from an earlier version published by donald knuth in his classic the art of computer programming in 1968."
commerce,negative,0.9995309114456177,"in incorporating the code, sgi violated the terms of caldera's license by erroneously removing caldera's (incorrect) copyright notice."
commerce,negative,0.9971177577972412,"sco claims, in the letters it has sent to large corporate users of free software and in public statements demanding that that users of recent versions of the kernel take licenses, that the linux program contains material over which sco holds copyright."
community,negative,0.8787689208984375,caldera and sco could not have marketed a usable operating system product without the contributions of the free software community.
community,positive,0.9917288422584534,"they also demand every document and email that we have exchanged with linus torvalds, ibm, and other players in the community."
community,negative,0.9916184544563293,"even though we believe that sco has no basis to make the claims they make, that does not mean our community should assume it has nothing to learn from these events."
community,positive,0.9441513419151306,"in addition to answering and/or disputing the subpoena, we must also educate the community about why it is that linux was attacked and gnu was not."
community,positive,0.9996563196182251,now the sco fiasco has shown the community the resilience and complete certainty that a good legal assembly process can create.
commerce,negative,0.5672237277030945,"(sco, after all, eventually dropped their claims against gnu as a whole and focused on the linux project which, for all its wonderful technical achievements, has a rather loose legal assembly process.) we have just begun a project here at fsf to document and codify our process, so that it can be disseminated in the form of a policy manual and accompanying software, to all other free software projects who wish to solidify their legal assembly process."
commerce,negative,0.9463492035865784,"someone had the bright idea to hand it over to local councils, inviting them to turn themselves into software companies."
commerce,negative,0.9980818033218384,"alas, such absurdity is not unusual; it is standard practice for governments to deliver publicly funded software into private hands, to companies that make the public—and even the government—beg for permission to use it afterwards."
commerce,negative,0.9992875456809998,"people used to believe that having some company control all use of the software, and keep all users under its thumb, was the only way to do this."
community,negative,0.9804140329360962,"a society with the proper constraints does not come into existence by some act of magic, but rather by the acts of people who are aiming at a higher purpose, whether the preservation of liberty in the society as a whole or the preservation of a cooperative spirit within communities of programmers, or maybe both of those at the same time."
commerce,negative,0.9968024492263794,"many people believe that the spirit of the gnu project is that you should not charge money for distributing copies of software, or that you should charge as little as possible—just enough to cover the cost."
commerce,negative,0.9993919134140015,"so if you are redistributing copies of free software, you might as well charge a substantial fee and make some money."
community,negative,0.879096508026123,"free software is a community project, and everyone who depends on it ought to look for ways to contribute to building the community."
commerce,negative,0.999163031578064,people sometimes worry that a high distribution fee will put free software out of range for users who don't have a lot of money.
commerce,negative,0.8158740997314453,"strictly speaking, ""selling"" means trading goods for money."
commerce,negative,0.9964233040809631,"however, when people think of ""selling software,"" they usually imagine doing it the way most companies do it: making the software proprietary rather than free."
commerce,negative,0.997517466545105,"sometimes companies whose activities cross the line stated in the gnu gpl plead for permission, saying that they ""won't charge money for the gnu software"" or such like."
commerce,negative,0.9972852468490601,"these two activities, even if practiced simultaneously by one company, are different issues."
commerce,negative,0.8864231705665588,"i've considered selling exceptions acceptable since the 1990s, and on occasion i've suggested it to companies."
commerce,positive,0.9685952067375183,but we need not insist that companies follow that principle.
commerce,negative,0.954380989074707,"i consider selling exceptions an acceptable thing for a company to do, and i will suggest it where appropriate as a way to get programs freed."
commerce,positive,0.5596941709518433,"the political power of business has led to the government adoption of both this criterion and the answer proposed by the developers: that the program has an owner, typically a corporation associated with its development."
commerce,negative,0.999686598777771,"consider, for example, how willingly the same programmers usually sign over all rights to a large corporation for a salary; the emotional attachment mysteriously vanishes."
commerce,negative,0.9789392948150635,"of course, the construction of a free road does cost money, which the public must somehow pay."
commerce,negative,0.9991016387939453,we who must in either case pay will get more value for our money by buying a free road.
commerce,negative,0.9994264841079712,"this cost is presented as an expense of doing business; in truth, it is part of the waste caused by having owners."
commerce,negative,0.994487464427948,"but most commercially available software isn't available for modification, even after you buy it."
commerce,negative,0.9902623295783997,"a friend once told me of working as a programmer in a bank for about six months, writing a program similar to something that was commercially available."
commerce,negative,0.9995751976966858,"she believed that if she could have gotten source code for that commercially available program, it could easily have been adapted to their needs."
commerce,negative,0.9840422868728638,but that is no longer generally allowed in the software field—you can only stand on the shoulders of the other people in your own company.
commerce,negative,0.997810423374176,"a business making proprietary software stands a chance of success in its own narrow terms, but it is not what is good for society."
commerce,negative,0.9972167015075684,"it is not clear whether the overall delivered user satisfaction will be less; but if it is, or if we wish to increase it anyway, there are other ways to encourage development, just as there are ways besides toll booths to raise money for streets."
commerce,negative,0.9399582743644714,"there are some lines of work that few will enter except for money; road construction, for example."
commerce,negative,0.963237464427948,soon all may demand large sums of money for doing what they used to do for pleasure.
commerce,negative,0.8698477149009705,"it is common today for university researchers to get grants to develop a system, develop it nearly to the point of completion and call that ""finished,"" and then start companies where they really finish the project and make it usable."
commerce,positive,0.9725331664085388,"i am not alone in working this way; there is now a successful, growing corporation which does no other kind of work."
commerce,negative,0.993033766746521,several other companies also provide commercial support for the free software of the gnu system.
commerce,negative,0.72348552942276,"if it had been set up as a business, distributing the same free software to the public for the same fee, it would now provide a very good living for its founder."
commerce,negative,0.97245854139328,competition in business is not necessarily combat.
commerce,negative,0.9992057681083679,"but this does not demonstrate a special commitment to business ethics; rather, there is little scope for combat in this line of business short of physical violence."
commerce,negative,0.9919202327728271,not all areas of business share this characteristic.
commerce,positive,0.998666524887085,business ideology does not prepare people to resist the temptation to combat the competition.
commerce,negative,0.9971842169761658,"examples include devices that only work on windows, commercial web sites accessible only with windows, and the bbc's iplayer handcuffware, which runs only on windows."
commerce,negative,0.9788051843643188,"most companies currently run windows, so students who think short-term want to learn how to use it and ask their schools to teach it."
commerce,positive,0.9976957440376282,"schools teach windows, produce graduates that are used to using windows, and this encourages businesses to use windows."
commerce,negative,0.9860978126525879,"people who value their freedom would not give it up to save money, but many business executives believe ideologically that everything they possess, even their freedom, should be for sale."
community,negative,0.9714832305908203,"here a weakness holds our community back: most gnu/linux users have never even heard the ideas of freedom that motivated the development of gnu, so they still judge matters based on short-term convenience rather than on their freedom."
community,positive,0.9916783571243286,"to build our community's strength to resist, we need to talk about free software and freedom—not merely about the practical benefits that open source supporters cite."
commerce,negative,0.9067725539207458,software libre and commercial viability.
commerce,positive,0.9848549962043762,"today in 1998 (yes, it is still 1998 as i write), the most important job remaining, in my opinion, is propagating the social and commercial implications of free software."
commerce,negative,0.9970815777778625,"some of these ideas have already been discussed with friends or on the free software business mailing list, <fsb-subscribe@crynwr.com>, which i joined after reading russell's article."
commerce,positive,0.994934618473053,today i talked with a commercial consultant who never thought that programs could be adapted to one's needs.
commerce,negative,0.9794023036956787,he confessed his company has always acted the other way around—they adapted their needs to the software they use.
commerce,positive,0.9415250420570374,"during two years of use, the physicians found so many ways to enhance the program that it is now reported as better than the commercial solutions."
commerce,negative,0.9982888102531433,the total of all fees they paid during these years reveals the program to be more expensive in the end than some of the commercial alternatives.
commerce,negative,0.9997746348381042,"as more and more people are choosing free software to address their needs, i'm sure some software companies will try to demonize gnu/linux and both the free software and the open source movements because they are losing their own market share."
commerce,negative,0.9990687966346741,such companies will probably try to demonstrate that it employment is decreasing and that humankind is being damaged by the general adoption of free software.
commerce,negative,0.968363344669342,"if you count the number of people who offer free software consulting, you will greatly exceed any shrinkage of proprietary companies."
commerce,positive,0.8465042114257812,"sticking to my previous example, the physiology lab hired my company to write the program, and other centers interested in the product are willing to hire a local consultant for installing, maintaining and enhancing our package."
commerce,positive,0.988439679145813,"while the conventional model of software distribution concentrates all knowledge in a few companies (or one of them), open standards leverage technical knowledge to anyone willing to learn."
commerce,positive,0.9980764389038086,viability for support companies.
commerce,positive,0.9719576835632324,"in addition to ""creating and packaging"" or ""collecting and packaging"" jobs, companies can specialize in technical support, covering the situations where computer systems are of critical importance."
commerce,negative,0.9996181726455688,big business realities using computer systems in their productive environment won't be satisfied with either the external consultant or the in-house technician.
commerce,negative,0.9976171851158142,"even if gnu/linux or any other operating system is demonstrated to be completely reliable, power users will need to rely on a support company as a form of insurance."
commerce,positive,0.9997428059577942,"big support companies will be able to efficiently deal with it, and clients will be happy to pay high rates even if they never need to call for assistance."
commerce,positive,0.9988546371459961,"in short, i see no need for software companies to keep exclusive rights on their products; the support environment is big enough to offer good business positions in information technologies."
commerce,negative,0.9995747208595276,"i see no money saved here in choosing free operating systems over proprietary ones, but educational entities could better spend their money on hiring system administrators than on subsidizing some already-too-wealthy commercial software company."
commerce,negative,0.9974307417869568,"schools should teach proprietary software only if two conditions apply: no viable alternative is available, and the company that distributes such software pays the school for teaching its product."
commerce,negative,0.9846665859222412,"while free software may not be cheaper than proprietary software if you bill for your own time, some environments use different rates in converting time to money."
commerce,negative,0.9848781228065491,"most emerging countries have good intellectual resources but little money, and they usually have many not-so-new computers as well."
commerce,negative,0.9819725155830383,charity organizations usually have this same environment—little money and a good amount of human resources.
commerce,positive,0.9956555366516113,"patent parasite companies, businesses that produce nothing except threats and lawsuits, are booming nowadays."
commerce,negative,0.9821439385414124,it costs a lot of money.
commerce,negative,0.7188733816146851,"when you hear people describe the patent system, they usually describe it from the point of view of somebody who is hoping to get a patent: what it would be like for you to get a patent; what it would be like for you to be walking down the street with a patent in your pocket, so that every so often you can pull it out and point it out at somebody and say ""give me your money!"""
commerce,negative,0.8555956482887268,"now that you have a predictable terrain for doing business, [chuckle in the audience] what are you going to do?"
commerce,negative,0.9990020394325256,"so they imposed restrictions, making it for noncommercial use only, which meant it couldn't catch on too much."
community,negative,0.9884052276611328,"essentially, the community's use of the gif format is still pushing sites into using gif format, with the result that they are vulnerable to these threats."
commerce,negative,0.9931558966636658,"here is another point i should mention, that sometimes a company or consortium can make a format or protocol a de-facto standard."
community,negative,0.9964864253997803,"the community objected, and they reversed themselves."
commerce,negative,0.998005211353302,"ten years ago, the league for programming freedom got a letter asking for help from somebody whose family business was making gambling machinery for casinos, and they used computers back then."
commerce,negative,0.9983710646629333,"he received a threat from another company that said, ""we have the patents."
commerce,negative,0.9586194753646851,"they often charge a lot of money for that, though."
commerce,negative,0.9993507266044617,the company licensing the natural order recalculation patent was demanding 5% of the gross sales of every spreadsheet in the us.
commerce,negative,0.9909756779670715,then all the money you take in has to go out to them.
commerce,negative,0.9987039566040039,"people in business told me that, practically speaking, two or three of them would make any business unfeasible."
commerce,positive,0.9843993186950684,that is if you are a multinational mega-corporation.
commerce,positive,0.9401601552963257,"because these companies own a lot of patents, and they cross-license with each other."
commerce,negative,0.9956260919570923,"but when they measure the benefits of avoiding that trouble, they estimate it as 10 times the value of the money they collect from their patents."
commerce,positive,0.9959720969200134,"isn't it a shame the big companies are going to go into competition with him, take away all the business and he'll ""starve""?"
commerce,negative,0.9962467551231384,"but it is conceivable that somebody could have an idea, and this idea, maybe together with 100 or 200 other ideas, could be the basis of making some kind of product, and that big companies might want to compete with him."
commerce,negative,0.9931400418281555,"the mega-corporations avoid, for the most part, the harm of the patent system."
commerce,negative,0.9997885823249817,"but if you are really a small inventor, or work for a small company, the small company is not going to be able to do this."
commerce,negative,0.9993757605552673,"so, if a small company has patents pointing there, there, and there [showing left side], and somebody over there [showing right side] points a patent at them and says ""give me your money,"" they are helpless, because they've got patents pointing there or near [showing left side], but not there [showing right side]."
commerce,negative,0.9842197299003601,but the small companies only occasionally can make someone cross-license.
commerce,negative,0.9973827004432678,that is when there is a company whose sole business is taking a patent and squeezing money out of people.
commerce,negative,0.9892876148223877,the company that had the natural order recalculation patent was exactly such a company.
commerce,negative,0.9986221790313721,their sole business was to threaten to sue people and collect money from people who were really developing something.
commerce,negative,0.9996803998947144,"the result is that there is no way you can get a patent to make that company, refac, cross-license with you."
commerce,negative,0.994106650352478,but i guess the companies like ibm figure that's part of the price of doing business so they can live with it.
commerce,negative,0.9985985159873962,"the result is, say for an automobile company, if they are going to spend 50 million dollars to build a factory, to build a new model of auto, they can hire some lawyers to cope with some patent license negotiations."
commerce,negative,0.9891138076782227,this is why the us started having business procedure patents.
commerce,negative,0.9920579791069031,because the business procedures were carried out on a computer and that made them patentable.
community,positive,0.9992380142211914,but the community took notice of this.
commerce,negative,0.9992949962615967,"so users can get sued too, either as a way of attacking a developer, or just as a way to squeeze money out of them on their own or cause mayhem to them on their own."
community,positive,0.820014476776123,"all software developers and users are vulnerable, but it was the free software community in europe that took the lead in organizing opposition."
community,negative,0.7714457511901855,"you see, the free software community said, ""please send the answers to them, and please send your answers to us too and we'll publish them."""
commerce,negative,0.9991717338562012,"if the businesses that use computers realized how much trouble this can cause for them, they would be up in arms, and i'm sure they could stop it."
commerce,negative,0.9070968627929688,business doesn't like being tied up in bureaucracy.
commerce,negative,0.9996904134750366,"there are some areas where we wish the uk government did a more careful job of tying certain businesses up in bureaucracy, like when it involves moving animals around.[3] but in some cases, when it doesn't serve any purpose except to create artificial monopolies, so that somebody can interfere with software development, squeeze money out of developers and users, then we should reject it."
commerce,negative,0.9997697472572327,"if it's just a job, who cares if the people who hired you are so stupid they make you sit and wait, it's their time, their money but not much gets done in a place like that, and it's no fun to be in a place like that."
commerce,negative,0.9992268085479736,"but that danger we managed to defend against, only to be destroyed by something we had never anticipated, and that was commercialism."
commerce,negative,0.9964171648025513,around the early 80's the hackers suddenly found that there was now commercial interest in what they were doing.
commerce,positive,0.9424853920936584,it was possible to get rich by working at a private company.
community,negative,0.9993429780006409,so the mit ai lab that i loved is gone and after a couple of years of fighting against the people who did it to try to punish them for it i decided that i should dedicate my self to try to create a new community with that spirit.
commerce,negative,0.9991784691810608,"without hackers to maintain the system, they said, ""we're going to have a disaster, we must have commercial software,"" and they said ""we can expect the company to maintain it."""
commerce,positive,0.9326881170272827,"once the hackers were gone who probably would have supported using its, the academic types chose to run the commercial software, and this had several immediate effects."
community,positive,0.9954980611801147,"but for us, when an outsider started to change the system programs, that meant he was showing a real interest in becoming a contributing member of the community."
commerce,negative,0.999748170375824,"that system was much harder to understand, because it was to poorly written, and of course, digital wouldn't do these things, so their ideas that a commercial system would essentially maintain itself, proved to be mistaken."
community,negative,0.9943979382514954,the recursive acronym is a very old tradition among the hacker community around mit.
commerce,negative,0.9996261596679688,"at this point, the company that gosling thinks he sold the program to challenged my friend's right to distribute it, and the message was on backup tapes, so he couldn't find it."
commerce,negative,0.9995396137237549,"he was negotiating with this company, and it seemed that the company mainly was concerned with not having anything distributed that resembled what they were distributing."
commerce,negative,0.9981955885887146,"see, he was still distributing, and the company where he worked, which is megatest, was still distributing the same thing he had given me, which really was an old version of gosling emacs with his changes, and so he was going to make an agreement with them where he would stop distributing that, and would switch to using gnu emacs, and they would then acknowledge that he really had the permission after all, and then supposedly everyone would be happy."
commerce,negative,0.9914082884788513,"and this company was talking to me about wanting to distribute gnu emacs, free of course, but also sell various sorts of supporting assistance, and they wanted to hire me to help do the work."
commerce,negative,0.99806147813797,"well, one way of course is if you know a friend who has a copy, you can copy it, but if you don't know a friend who has a copy, and you're not on the internet, you can't ftp it, then you can always order a distribution tape, and send some money to the free software foundation."
commerce,negative,0.9933028221130371,it was only about twenty years ago that someone had the idea of making a business about it.
commerce,negative,0.9995715022087097,"but this started to be destroyed when scribe was developed at cmu, and then was sold to a company."
commerce,negative,0.999764621257782,"the field of programming has now become an ugly one, where everyone cynically thinks about how much money he is going to get by not being nice to the other people in the field, and to the users."
commerce,negative,0.999754011631012,"now, there was a commercially available program that was almost right, but it was just not quite the thing they needed, and in fact as it was it was useless for them."
commerce,negative,0.9997034668922424,"so we can see: how many spreadsheet systems were made all by different companies, all without any benefit of understanding how it was done before?"
commerce,negative,0.9952797889709473,"and so, when people point to the system of intellectual property and say ""look at the large employment statistics, look at how big this industry is"" what that really proves is that people are wasting a lot of money and time."
commerce,negative,0.9753060340881348,"well, it's sort of strange that most of them signs agreements saying it belongs to the company they work for."
commerce,positive,0.9764437675476074,"there's a big difference between just making a living wage and making the kind of money programmers, at least in the us make nowadays."
commerce,negative,0.9990304708480835,"the current system were chosen by the people who invest in software development, because it gives them the possibility of making the most possible money, not because it's the only way anyone can ever come up with money to support a system development effort."
commerce,negative,0.9945743680000305,"but we have plenty of streets out there, we do come up with the money to pay them, and it's much better the way we do it than if if we said: ""let's have companies go and build streets and put toll booths up, and then every time you turn another street corner, you pay another toll."
commerce,negative,0.9989141225814819,"and then the companies that picked the good places to put their streets, they will be profitable, and the others will go bankrupt."""
commerce,negative,0.9709920287132263,there's a funny thing that happens whenever someone comes up with a way of making lots of money by hoarding something.
commerce,negative,0.9995957016944885,"when you dangle before people the possibility of making lots of money, when they see that other people doing similar work are getting paid that much money, they feel that they should get the same, and thus no-one is willing to continue the old way."
commerce,negative,0.9967341423034668,"and it's easy after this has happened to think that paying people a lot of money is the only way it could be, but that's not so."
commerce,positive,0.9425257444381714,"if the possibility of making a lots of money did not exist, you would have people who would accept doing it for a little money, specially when it's something that is creative and fun."
community,negative,0.9992183446884155,"now i saw the unique world of the ai lab destroyed, and i saw that selling software was an intrinsic part of what had destroyed it, and i saw also, as i explained before, how you need to have free software in order to have a community like that."
commerce,positive,0.9995564818382263,the spirit that we can see so many companies all around us displaying all the time.
community,negative,0.8743681311607361,"i've dedicated my career to try to rebuild the software sharing community, to trying to put an end to the phenomenon of hoarding generally useful information."
commerce,negative,0.8809157013893127,"i support the idea of private enterprise in general, and the idea of hope to make money by producing things that other people like to use, but it's going haywire in the field of software now."
commerce,negative,0.9987605810165405,but this change in technology doesn't suit the people who want to be able to own individual copies and can get money for individual copies.
commerce,negative,0.999692440032959,"information whose only value to others is speculative, that is they can take some money away from you, but they can't actually create anything with it."
commerce,negative,0.9747222661972046,businesses should demand opposition to software patents.
commerce,positive,0.9958314299583435,in fact this is one of the most important aspect of the freedom of programming because the aspect of software patents may make all programmers potential lawbreakers because unknowingly they may be violating some of the patents registered by some other company.
commerce,negative,0.9960231781005859,"there is an expensive fee and even more expense in paying lawyers, which of course tends to be good for big companies."
commerce,negative,0.987654983997345,"and so they describe the patent system from the point of view of somebody who wants to get a patent and then point it at programmers and say ""hand me your money."""
commerce,negative,0.9914462566375732,"for instance, in 1984 the compress program was developed and, since it was free software, it was distributed by many companies along with unix systems."
commerce,negative,0.9987707734107971,"well, in 1985, a us patent was issued on the lzw compression algorithm used by compress, and after a few years unisys began squeezing money out of various companies."
commerce,negative,0.9989035129547119,"so he sued apple, figuring this was an opportunity to get some money."
commerce,negative,0.9990973472595215,"so now that you have a predictable terrain for doing business, what are you going to do?"
commerce,negative,0.9997485280036926,"the patent holder can say ""i'm not licensing this, you're just out of business, period!"""
commerce,negative,0.9955614805221558,"in the league for programming freedom, we heard in the early 90's from somebody whose family business was making casino games— computerized of course—and he had been threatened by somebody who had a patent on a very broad category of computerized casino games."
commerce,negative,0.9996343851089478,"but actually business people tell me that two or three such patents would be such a big burden that they would make the company fail in practice, even if in theory it might have a chance."
commerce,negative,0.9990355968475342,"the total amount of money, i might have in my pocket, but i can't count it so i can't pay it."
commerce,positive,0.9884610176086426,"but there is one kind of organization for which licensing patents works very well, and that is the large multinational corporations; the reason is that they own many patents themselves and they use them to force cross-licensing."
commerce,negative,0.9997283816337585,"so the result is that most of the companies that are trying to get some patents to defend themselves with, they have no chance of making this a success."
commerce,negative,0.9704815745353699,"ok, and then, if somebody over here threatens this company, what are they going to do?"
commerce,negative,0.9997099041938782,"meanwhile, sooner or later, somebody else will wander over there and the executive of the company will think ""gee, we're not as profitable as i would like, why don't i go just squeeze some money out of them."""
commerce,negative,0.9922972321510315,"and so, now, he's starting a company and he is afraid some big company like ibm will compete with him, and so he gets a patent and this patent is going to ""protect him."""
commerce,positive,0.9971049427986145,a small company can't do it but a big company can.
commerce,negative,0.649625837802887,"in other words, the benefit to ibm of being able to make things freely, not being sued, was ten times the benefit of collecting money for all their patents."
commerce,negative,0.9992290735244751,"anyway, this is why the big multinational corporations are in favor of software patents, and they are lobbying governments around the world to adopt software patents and saying naive things like ""this is a new kind of monopoly for software developers, it has to be good for them, right?"""
commerce,negative,0.9991564750671387,"and the reason was that modern airplanes use several different techniques that were patented by different companies, and the owners hated each other."
commerce,negative,0.998071014881134,this is something that is often forgotten because the companies that benefit from patents like to distract you from it.
community,negative,0.8531324863433838,"they knew that publishing the ideas would get them credit from the community, and meanwhile anybody else who wanted to compete with them would still have to write a program, which is the big job."
